38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
07:00:40.0 (71193805)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
07:00:40.0 (71208919)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (71220163)|VARIABLE_ASSIGNMENT|[52]|references|{"s":1,"v":[]}|0x66123535
07:00:40.0 (71237578)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:12
07:00:40.0 (71246560)|HEAP_ALLOCATE|[53]|Bytes:12
07:00:40.0 (71267233)|HEAP_ALLOCATE|[53]|Bytes:5
07:00:40.0 (71284860)|VARIABLE_SCOPE_BEGIN|[53]|t|Schema.SObjectType|true|false
07:00:40.0 (71339298)|VARIABLE_ASSIGNMENT|[53]|t|"common.apex.runtime.impl.ApexSObjectTypeToken@32cc0bbb"|0x32cc0bbb
07:00:40.0 (71344356)|STATEMENT_EXECUTE|[53]
07:00:40.0 (71345586)|STATEMENT_EXECUTE|[54]
07:00:40.0 (71453981)|HEAP_ALLOCATE|[54]|Bytes:4
07:00:40.0 (71476611)|HEAP_ALLOCATE|[54]|Bytes:5
07:00:40.0 (71487503)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (71499796)|HEAP_ALLOCATE|[53]|Bytes:5
07:00:40.0 (71514264)|VARIABLE_SCOPE_BEGIN|[53]|t|Schema.SObjectType|true|false
07:00:40.0 (71573481)|VARIABLE_ASSIGNMENT|[53]|t|"common.apex.runtime.impl.ApexSObjectTypeToken@5d0c0365"|0x5d0c0365
07:00:40.0 (71578494)|STATEMENT_EXECUTE|[53]
07:00:40.0 (71579824)|STATEMENT_EXECUTE|[54]
07:00:40.0 (71662241)|HEAP_ALLOCATE|[54]|Bytes:4
07:00:40.0 (71675611)|HEAP_ALLOCATE|[54]|Bytes:4
07:00:40.0 (71684173)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (71696459)|HEAP_ALLOCATE|[53]|Bytes:5
07:00:40.0 (71708286)|VARIABLE_ASSIGNMENT|[53]|t|null|
07:00:40.0 (71718470)|STATEMENT_EXECUTE|[56]
07:00:40.0 (71719897)|STATEMENT_EXECUTE|[57]
07:00:40.0 (71723266)|HEAP_ALLOCATE|[57]|Bytes:11
07:00:40.0 (71753471)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (71760789)|STATEMENT_EXECUTE|[60]
07:00:40.0 (71768077)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (71786984)|HEAP_ALLOCATE|[27]|Bytes:5
07:00:40.0 (71798424)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:00:40.0 (71806071)|VARIABLE_ASSIGNMENT|[27]|key|"isdeleted"
07:00:40.0 (71808814)|STATEMENT_EXECUTE|[27]
07:00:40.0 (71809980)|STATEMENT_EXECUTE|[28]
07:00:40.0 (71936001)|HEAP_ALLOCATE|[28]|Bytes:8
07:00:40.0 (71946119)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:00:40.0 (72015742)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@b73ec0c0"|0x54c08cc5
07:00:40.0 (72021246)|STATEMENT_EXECUTE|[29]
07:00:40.0 (72025808)|HEAP_ALLOCATE|[29]|Bytes:4
07:00:40.0 (72033811)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
07:00:40.0 (72047921)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0x35258f88
07:00:40.0 (72050593)|STATEMENT_EXECUTE|[31]
07:00:40.0 (72076252)|HEAP_ALLOCATE|[31]|Bytes:12
07:00:40.0 (72097724)|HEAP_ALLOCATE|[31]|Bytes:7
07:00:40.0 (72111810)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72117047)|STATEMENT_EXECUTE|[32]
07:00:40.0 (72123971)|HEAP_ALLOCATE|[32]|Bytes:9
07:00:40.0 (72132252)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72136449)|STATEMENT_EXECUTE|[33]
07:00:40.0 (72142113)|HEAP_ALLOCATE|[33]|Bytes:7
07:00:40.0 (72149507)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72153573)|STATEMENT_EXECUTE|[34]
07:00:40.0 (72163012)|HEAP_ALLOCATE|[34]|Bytes:5
07:00:40.0 (72167017)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72171241)|STATEMENT_EXECUTE|[35]
07:00:40.0 (72180161)|HEAP_ALLOCATE|[35]|Bytes:5
07:00:40.0 (72183794)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72187833)|STATEMENT_EXECUTE|[36]
07:00:40.0 (72195598)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72199439)|STATEMENT_EXECUTE|[37]
07:00:40.0 (72209158)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72229724)|STATEMENT_EXECUTE|[40]
07:00:40.0 (72231397)|STATEMENT_EXECUTE|[52]
07:00:40.0 (72234680)|HEAP_ALLOCATE|[52]|Bytes:4
07:00:40.0 (72244655)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
07:00:40.0 (72259470)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (72270402)|VARIABLE_ASSIGNMENT|[52]|references|{"s":1,"v":[]}|0x129e6c3
07:00:40.0 (72287243)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (72296003)|HEAP_ALLOCATE|[53]|Bytes:4
07:00:40.0 (72316454)|HEAP_ALLOCATE|[53]|Bytes:5
07:00:40.0 (72327690)|VARIABLE_ASSIGNMENT|[53]|t|null|
07:00:40.0 (72330436)|STATEMENT_EXECUTE|[53]
07:00:40.0 (72339019)|STATEMENT_EXECUTE|[56]
07:00:40.0 (72340249)|STATEMENT_EXECUTE|[60]
07:00:40.0 (72346963)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (72356934)|HEAP_ALLOCATE|[27]|Bytes:5
07:00:40.0 (72367001)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:00:40.0 (72373449)|VARIABLE_ASSIGNMENT|[27]|key|"name"
07:00:40.0 (72375819)|STATEMENT_EXECUTE|[27]
07:00:40.0 (72376875)|STATEMENT_EXECUTE|[28]
07:00:40.0 (72494046)|HEAP_ALLOCATE|[28]|Bytes:8
07:00:40.0 (72504115)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:00:40.0 (72578841)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@8f9ea49c"|0x10ab8cb0
07:00:40.0 (72583533)|STATEMENT_EXECUTE|[29]
07:00:40.0 (72587987)|HEAP_ALLOCATE|[29]|Bytes:4
07:00:40.0 (72596242)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
07:00:40.0 (72609967)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0x5e7a6f98
07:00:40.0 (72612303)|STATEMENT_EXECUTE|[31]
07:00:40.0 (72638506)|HEAP_ALLOCATE|[31]|Bytes:12
07:00:40.0 (72659715)|HEAP_ALLOCATE|[31]|Bytes:6
07:00:40.0 (72673692)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72679345)|STATEMENT_EXECUTE|[32]
07:00:40.0 (72686101)|HEAP_ALLOCATE|[32]|Bytes:4
07:00:40.0 (72694276)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72698418)|STATEMENT_EXECUTE|[33]
07:00:40.0 (72703973)|HEAP_ALLOCATE|[33]|Bytes:16
07:00:40.0 (72711456)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72715610)|STATEMENT_EXECUTE|[34]
07:00:40.0 (72724958)|HEAP_ALLOCATE|[34]|Bytes:5
07:00:40.0 (72728871)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72733069)|STATEMENT_EXECUTE|[35]
07:00:40.0 (72741318)|HEAP_ALLOCATE|[35]|Bytes:5
07:00:40.0 (72744751)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72748950)|STATEMENT_EXECUTE|[36]
07:00:40.0 (72756824)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72760661)|STATEMENT_EXECUTE|[37]
07:00:40.0 (72770466)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (72790952)|STATEMENT_EXECUTE|[40]
07:00:40.0 (72792641)|STATEMENT_EXECUTE|[52]
07:00:40.0 (72795898)|HEAP_ALLOCATE|[52]|Bytes:4
07:00:40.0 (72805790)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
07:00:40.0 (72820470)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (72831205)|VARIABLE_ASSIGNMENT|[52]|references|{"s":1,"v":[]}|0x6f422f8d
07:00:40.0 (72847648)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (72856385)|HEAP_ALLOCATE|[53]|Bytes:4
07:00:40.0 (72876601)|HEAP_ALLOCATE|[53]|Bytes:5
07:00:40.0 (72887632)|VARIABLE_ASSIGNMENT|[53]|t|null|
07:00:40.0 (72890378)|STATEMENT_EXECUTE|[53]
07:00:40.0 (72898722)|STATEMENT_EXECUTE|[56]
07:00:40.0 (72899951)|STATEMENT_EXECUTE|[60]
07:00:40.0 (72906488)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (72916043)|HEAP_ALLOCATE|[27]|Bytes:5
07:00:40.0 (72925948)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:00:40.0 (72932411)|VARIABLE_ASSIGNMENT|[27]|key|"recordtypeid"
07:00:40.0 (72934871)|STATEMENT_EXECUTE|[27]
07:00:40.0 (72936064)|STATEMENT_EXECUTE|[28]
07:00:40.0 (73108138)|HEAP_ALLOCATE|[28]|Bytes:8
07:00:40.0 (73118862)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:00:40.0 (73191117)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@4e218ba8"|0x7f2fbe7f
07:00:40.0 (73195961)|STATEMENT_EXECUTE|[29]
07:00:40.0 (73200317)|HEAP_ALLOCATE|[29]|Bytes:4
07:00:40.0 (73208390)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
07:00:40.0 (73222072)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0x1efc850
07:00:40.0 (73224651)|STATEMENT_EXECUTE|[31]
07:00:40.0 (73250451)|HEAP_ALLOCATE|[31]|Bytes:12
07:00:40.0 (73271491)|HEAP_ALLOCATE|[31]|Bytes:9
07:00:40.0 (73285436)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (73290474)|STATEMENT_EXECUTE|[32]
07:00:40.0 (73297344)|HEAP_ALLOCATE|[32]|Bytes:12
07:00:40.0 (73305404)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (73309657)|STATEMENT_EXECUTE|[33]
07:00:40.0 (73315228)|HEAP_ALLOCATE|[33]|Bytes:14
07:00:40.0 (73322592)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (73326643)|STATEMENT_EXECUTE|[34]
07:00:40.0 (73336224)|HEAP_ALLOCATE|[34]|Bytes:5
07:00:40.0 (73340254)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (73344543)|STATEMENT_EXECUTE|[35]
07:00:40.0 (73352904)|HEAP_ALLOCATE|[35]|Bytes:5
07:00:40.0 (73356595)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (73360853)|STATEMENT_EXECUTE|[36]
07:00:40.0 (73368764)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (73372660)|STATEMENT_EXECUTE|[37]
07:00:40.0 (73382575)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (73402791)|STATEMENT_EXECUTE|[40]
07:00:40.0 (73404446)|STATEMENT_EXECUTE|[52]
07:00:40.0 (73407638)|HEAP_ALLOCATE|[52]|Bytes:4
07:00:40.0 (73417425)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
07:00:40.0 (73431585)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (73442280)|VARIABLE_ASSIGNMENT|[52]|references|{"s":1,"v":[]}|0x9a261f5
07:00:40.0 (73459020)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:00:40.0 (73467802)|HEAP_ALLOCATE|[53]|Bytes:8
07:00:40.0 (73488350)|HEAP_ALLOCATE|[53]|Bytes:5
07:00:40.0 (73502962)|VARIABLE_SCOPE_BEGIN|[53]|t|Schema.SObjectType|true|false
07:00:40.0 (73560681)|VARIABLE_ASSIGNMENT|[53]|t|"common.apex.runtime.impl.ApexSObjectTypeToken@5b1ce5b4"|0x5b1ce5b4
07:00:40.0 (73565663)|STATEMENT_EXECUTE|[53]
07:00:40.0 (73567234)|STATEMENT_EXECUTE|[54]
07:00:40.0 (73656331)|HEAP_ALLOCATE|[54]|Bytes:4
07:00:40.0 (73669957)|HEAP_ALLOCATE|[54]|Bytes:10
07:00:40.0 (73678756)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (73690820)|HEAP_ALLOCATE|[53]|Bytes:5
07:00:40.0 (73702638)|VARIABLE_ASSIGNMENT|[53]|t|null|
07:00:40.0 (73712591)|STATEMENT_EXECUTE|[56]
07:00:40.0 (73713969)|STATEMENT_EXECUTE|[57]
07:00:40.0 (73721501)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:00:40.0 (73725748)|STATEMENT_EXECUTE|[60]
07:00:40.0 (73731990)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:00:40.0 (73741682)|HEAP_ALLOCATE|[27]|Bytes:5
07:00:40.0 (73751792)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:00:40.0 (73758611)|VARIABLE_ASSIGNMENT|[27]|key|"createddate"
07:00:40.0 (73761107)|STATEMENT_EXECUTE|[27]
07:00:40.0 (73762193)|STATEMENT_EXECUTE|[28]
07:00:40.0 (73917892)|HEAP_ALLOCATE|[28]|Bytes:8
07:00:40.0 (73928129)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:00:40.0 (74027894)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@3f766d6a"|0x4a8578aa
07:00:40.0 (74033530)|STATEMENT_EXECUTE|[29]
07:00:40.0 (74037894)|HEAP_ALLOCATE|[29]|Bytes:4
