38.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
07:04:04.0 (406810994)|VARIABLE_SCOPE_BEGIN|[53]|t|Schema.SObjectType|true|false
07:04:04.0 (406864306)|VARIABLE_ASSIGNMENT|[53]|t|"common.apex.runtime.impl.ApexSObjectTypeToken@1d485f59"|0x1d485f59
07:04:04.0 (406868950)|STATEMENT_EXECUTE|[53]
07:04:04.0 (406870151)|STATEMENT_EXECUTE|[54]
07:04:04.0 (406955683)|HEAP_ALLOCATE|[54]|Bytes:4
07:04:04.0 (406968593)|HEAP_ALLOCATE|[54]|Bytes:4
07:04:04.0 (406976347)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (406987243)|HEAP_ALLOCATE|[53]|Bytes:5
07:04:04.0 (406998657)|VARIABLE_ASSIGNMENT|[53]|t|null|
07:04:04.0 (407008247)|STATEMENT_EXECUTE|[56]
07:04:04.0 (407010618)|STATEMENT_EXECUTE|[57]
07:04:04.0 (407013679)|HEAP_ALLOCATE|[57]|Bytes:11
07:04:04.0 (407044409)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (407051242)|STATEMENT_EXECUTE|[60]
07:04:04.0 (407058139)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (407067975)|HEAP_ALLOCATE|[27]|Bytes:5
07:04:04.0 (407078846)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:04:04.0 (407087041)|VARIABLE_ASSIGNMENT|[27]|key|"isdeleted"
07:04:04.0 (407090606)|STATEMENT_EXECUTE|[27]
07:04:04.0 (407092503)|STATEMENT_EXECUTE|[28]
07:04:04.0 (407222020)|HEAP_ALLOCATE|[28]|Bytes:8
07:04:04.0 (407232207)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:04:04.0 (407305941)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@b73ec0c0"|0x76dcab0d
07:04:04.0 (407310296)|STATEMENT_EXECUTE|[29]
07:04:04.0 (407314248)|HEAP_ALLOCATE|[29]|Bytes:4
07:04:04.0 (407321827)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
07:04:04.0 (407334964)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0x3ad6a148
07:04:04.0 (407337479)|STATEMENT_EXECUTE|[31]
07:04:04.0 (407363421)|HEAP_ALLOCATE|[31]|Bytes:12
07:04:04.0 (407384418)|HEAP_ALLOCATE|[31]|Bytes:7
07:04:04.0 (407398905)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (407404048)|STATEMENT_EXECUTE|[32]
07:04:04.0 (407410376)|HEAP_ALLOCATE|[32]|Bytes:9
07:04:04.0 (407418193)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (407422143)|STATEMENT_EXECUTE|[33]
07:04:04.0 (407427461)|HEAP_ALLOCATE|[33]|Bytes:7
07:04:04.0 (407434163)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (407437864)|STATEMENT_EXECUTE|[34]
07:04:04.0 (407447091)|HEAP_ALLOCATE|[34]|Bytes:5
07:04:04.0 (407450809)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (407454740)|STATEMENT_EXECUTE|[35]
07:04:04.0 (407463906)|HEAP_ALLOCATE|[35]|Bytes:5
07:04:04.0 (407469468)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (407477771)|STATEMENT_EXECUTE|[36]
07:04:04.0 (407494864)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (407503383)|STATEMENT_EXECUTE|[37]
07:04:04.0 (407516163)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (407536529)|STATEMENT_EXECUTE|[40]
07:04:04.0 (407538261)|STATEMENT_EXECUTE|[52]
07:04:04.0 (407541614)|HEAP_ALLOCATE|[52]|Bytes:4
07:04:04.0 (407551570)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
07:04:04.0 (407566214)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (407576785)|VARIABLE_ASSIGNMENT|[52]|references|{"s":1,"v":[]}|0x719b2f68
07:04:04.0 (407595126)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (407604407)|HEAP_ALLOCATE|[53]|Bytes:4
07:04:04.0 (407623419)|HEAP_ALLOCATE|[53]|Bytes:5
07:04:04.0 (407633979)|VARIABLE_ASSIGNMENT|[53]|t|null|
07:04:04.0 (407637303)|STATEMENT_EXECUTE|[53]
07:04:04.0 (407645131)|STATEMENT_EXECUTE|[56]
07:04:04.0 (407646367)|STATEMENT_EXECUTE|[60]
07:04:04.0 (407652549)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (407661534)|HEAP_ALLOCATE|[27]|Bytes:5
07:04:04.0 (407671392)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:04:04.0 (407678490)|VARIABLE_ASSIGNMENT|[27]|key|"name"
07:04:04.0 (407682144)|STATEMENT_EXECUTE|[27]
07:04:04.0 (407683986)|STATEMENT_EXECUTE|[28]
07:04:04.0 (407826312)|HEAP_ALLOCATE|[28]|Bytes:8
07:04:04.0 (407836103)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:04:04.0 (407905282)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@8f9ea49c"|0x10e168d0
07:04:04.0 (407909433)|STATEMENT_EXECUTE|[29]
07:04:04.0 (407913417)|HEAP_ALLOCATE|[29]|Bytes:4
07:04:04.0 (407920835)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
07:04:04.0 (407933642)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0x3829f5cb
07:04:04.0 (407935864)|STATEMENT_EXECUTE|[31]
07:04:04.0 (407970310)|HEAP_ALLOCATE|[31]|Bytes:12
07:04:04.0 (407998555)|HEAP_ALLOCATE|[31]|Bytes:6
07:04:04.0 (408014140)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408020058)|STATEMENT_EXECUTE|[32]
07:04:04.0 (408026703)|HEAP_ALLOCATE|[32]|Bytes:4
07:04:04.0 (408034049)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408037867)|STATEMENT_EXECUTE|[33]
07:04:04.0 (408043076)|HEAP_ALLOCATE|[33]|Bytes:16
07:04:04.0 (408049633)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408053359)|STATEMENT_EXECUTE|[34]
07:04:04.0 (408062207)|HEAP_ALLOCATE|[34]|Bytes:5
07:04:04.0 (408065839)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408069796)|STATEMENT_EXECUTE|[35]
07:04:04.0 (408076929)|HEAP_ALLOCATE|[35]|Bytes:5
07:04:04.0 (408079809)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408083624)|STATEMENT_EXECUTE|[36]
07:04:04.0 (408095314)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408100092)|STATEMENT_EXECUTE|[37]
07:04:04.0 (408107753)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408127048)|STATEMENT_EXECUTE|[40]
07:04:04.0 (408128956)|STATEMENT_EXECUTE|[52]
07:04:04.0 (408132276)|HEAP_ALLOCATE|[52]|Bytes:4
07:04:04.0 (408143403)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
07:04:04.0 (408163077)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (408177928)|VARIABLE_ASSIGNMENT|[52]|references|{"s":1,"v":[]}|0x1caef933
07:04:04.0 (408205549)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (408217845)|HEAP_ALLOCATE|[53]|Bytes:4
07:04:04.0 (408238067)|HEAP_ALLOCATE|[53]|Bytes:5
07:04:04.0 (408249297)|VARIABLE_ASSIGNMENT|[53]|t|null|
07:04:04.0 (408252215)|STATEMENT_EXECUTE|[53]
07:04:04.0 (408259921)|STATEMENT_EXECUTE|[56]
07:04:04.0 (408261145)|STATEMENT_EXECUTE|[60]
07:04:04.0 (408267291)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (408276095)|HEAP_ALLOCATE|[27]|Bytes:5
07:04:04.0 (408286178)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:04:04.0 (408297128)|VARIABLE_ASSIGNMENT|[27]|key|"recordtypeid"
07:04:04.0 (408299733)|STATEMENT_EXECUTE|[27]
07:04:04.0 (408300726)|STATEMENT_EXECUTE|[28]
07:04:04.0 (408481648)|HEAP_ALLOCATE|[28]|Bytes:8
07:04:04.0 (408491369)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:04:04.0 (408563253)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@4e218ba8"|0x7de934be
07:04:04.0 (408567386)|STATEMENT_EXECUTE|[29]
07:04:04.0 (408571340)|HEAP_ALLOCATE|[29]|Bytes:4
07:04:04.0 (408578804)|VARIABLE_SCOPE_BEGIN|[29]|field|Map<String,ANY>|true|false
07:04:04.0 (408591529)|VARIABLE_ASSIGNMENT|[29]|field|{"s":1,"v":{}}|0x16e53d51
07:04:04.0 (408593716)|STATEMENT_EXECUTE|[31]
07:04:04.0 (408618676)|HEAP_ALLOCATE|[31]|Bytes:12
07:04:04.0 (408639407)|HEAP_ALLOCATE|[31]|Bytes:9
07:04:04.0 (408653122)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408657896)|STATEMENT_EXECUTE|[32]
07:04:04.0 (408664107)|HEAP_ALLOCATE|[32]|Bytes:12
07:04:04.0 (408671100)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408674925)|STATEMENT_EXECUTE|[33]
07:04:04.0 (408680054)|HEAP_ALLOCATE|[33]|Bytes:14
07:04:04.0 (408686624)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408690898)|STATEMENT_EXECUTE|[34]
07:04:04.0 (408699487)|HEAP_ALLOCATE|[34]|Bytes:5
07:04:04.0 (408703041)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408707001)|STATEMENT_EXECUTE|[35]
07:04:04.0 (408714160)|HEAP_ALLOCATE|[35]|Bytes:5
07:04:04.0 (408717083)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408720851)|STATEMENT_EXECUTE|[36]
07:04:04.0 (408727899)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408731404)|STATEMENT_EXECUTE|[37]
07:04:04.0 (408738087)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (408757199)|STATEMENT_EXECUTE|[40]
07:04:04.0 (408758840)|STATEMENT_EXECUTE|[52]
07:04:04.0 (408762012)|HEAP_ALLOCATE|[52]|Bytes:4
07:04:04.0 (408771348)|VARIABLE_SCOPE_BEGIN|[52]|references|List<String>|true|false
07:04:04.0 (408785187)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (408795285)|VARIABLE_ASSIGNMENT|[52]|references|{"s":1,"v":[]}|0x2d6ff470
07:04:04.0 (408813519)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:8
07:04:04.0 (408822464)|HEAP_ALLOCATE|[53]|Bytes:8
07:04:04.0 (408841227)|HEAP_ALLOCATE|[53]|Bytes:5
07:04:04.0 (408855302)|VARIABLE_SCOPE_BEGIN|[53]|t|Schema.SObjectType|true|false
07:04:04.0 (408908747)|VARIABLE_ASSIGNMENT|[53]|t|"common.apex.runtime.impl.ApexSObjectTypeToken@6fc84301"|0x6fc84301
07:04:04.0 (408913249)|STATEMENT_EXECUTE|[53]
07:04:04.0 (408914339)|STATEMENT_EXECUTE|[54]
07:04:04.0 (409008783)|HEAP_ALLOCATE|[54]|Bytes:4
07:04:04.0 (409023064)|HEAP_ALLOCATE|[54]|Bytes:10
07:04:04.0 (409031063)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (409041947)|HEAP_ALLOCATE|[53]|Bytes:5
07:04:04.0 (409053234)|VARIABLE_ASSIGNMENT|[53]|t|null|
07:04:04.0 (409062510)|STATEMENT_EXECUTE|[56]
07:04:04.0 (409063858)|STATEMENT_EXECUTE|[57]
07:04:04.0 (409071241)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
07:04:04.0 (409075470)|STATEMENT_EXECUTE|[60]
07:04:04.0 (409081451)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
07:04:04.0 (409093712)|HEAP_ALLOCATE|[27]|Bytes:5
07:04:04.0 (409105612)|VARIABLE_SCOPE_BEGIN|[27]|key|String|false|false
07:04:04.0 (409112516)|VARIABLE_ASSIGNMENT|[27]|key|"createddate"
07:04:04.0 (409115174)|STATEMENT_EXECUTE|[27]
07:04:04.0 (409116194)|STATEMENT_EXECUTE|[28]
07:04:04.0 (409282751)|HEAP_ALLOCATE|[28]|Bytes:8
07:04:04.0 (409300998)|VARIABLE_SCOPE_BEGIN|[28]|descField|Schema.DescribeFieldResult|true|false
07:04:04.0 (409399641)|VARIABLE_ASSIGNMENT|[28]|descField|"common.api.soap.wsdl.Field@3f766d6a"|0x46ba0f25
07:04:04.0 (409403805)|STATEMENT_EXECUTE|[29]
07:04:04.0 (409407825)|HEAP_ALLOCATE|[29]|Bytes:4
